url,price_in_rp,title,address,district,city,lat,long,facilities,property_type,ads_id,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,building_age,year_built,property_condition,building_orientation,garages,furnishing
https://www.rumah123.com/properti/bekasi/hos11365281/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,1500000000.0,Rumah 2 Lantai Bagus Murah Di Jatikramat,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Lapangan Tenis,  AC, Masjid,  Lapangan Bulu Tangkis, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bola,  Akses Parkir,  One Gate System,  Lapangan Voli, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Kolam Ikan,  Lapangan Basket,  Kitchen Set,  Mesin Cuci,  Track Lari",rumah,hos11365281,3.0,2.0,100.0,136.0,1.0,shm - sertifikat hak milik,1300 mah,1.0,1.0,2.0,0.0,2022.0,bagus,timur,1.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos11365251/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,6800000000.0,Di Jual Rumah Mewah 4 Lantai Di Jatiasih,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Lapangan Tenis,  AC, Masjid,  Lapangan Bulu Tangkis,  CCTV, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bola,  Akses Parkir,  One Gate System,  Lapangan Voli, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Tempat Gym,  Lapangan Basket,  Kitchen Set,  Mesin Cuci,  Kolam Renang,  Track Lari",rumah,hos11365251,8.0,9.0,700.0,1400.0,2.0,shm - sertifikat hak milik,7700 mah,2.0,2.0,4.0,11.0,2011.0,bagus,selatan,2.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos11364929/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,3000000000.0,"Rumah di Rawalambu,bekasi SHM Bagus","Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,Pemanas Air,rumah,hos11364929,4.0,5.0,250.0,400.0,1.0,shm - sertifikat hak milik,3300 mah,0.0,0.0,1.0,,,bagus,,1.0,
https://www.rumah123.com/properti/bekasi/hos11293011/#qid~5c468ddd-be33-4f99-a6de-518003fecfff,168000000.0,"Rumah Design Minimalis Murah , Dekat Sumarecon Bekasi","Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Lapangan Bola, Masjid, Taman, Wastafel,  Playground",rumah,hos11293011,2.0,1.0,60.0,19.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11292651/#qid~b6a1ef6a-da3d-43e4-ba42-62554d30a3bd,870000000.0,Rumah 2 Lantai Baru di Bekasi Timur Regensi 2,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Tempat Jemuran, Taman, Wastafel",rumah,hos11292651,3.0,1.0,90.0,80.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,selatan,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11292455/#qid~b6a1ef6a-da3d-43e4-ba42-62554d30a3bd,495000000.0,Rumah sangat murah di Bekasi dekat stasiun,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Kolam Renang,  CCTV, Ac, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",rumah,hos11292455,2.0,1.0,86.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,
https://www.rumah123.com/properti/bekasi/hos11292377/#qid~b6a1ef6a-da3d-43e4-ba42-62554d30a3bd,275000000.0,Rumah praktis ekonomis dah dirilis biar laris,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127," Jalur Telepon,  Ac,  Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",rumah,hos11292377,2.0,1.0,60.0,36.0,1.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos11292373/#qid~b6a1ef6a-da3d-43e4-ba42-62554d30a3bd,300000000.0,Rumah Modern Classik Berkwalitas,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Tempat Jemuran, Track Lari,  Akses Parkir,  One Gate System,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV,  Playground, Wastafel, Jalur Telepon",rumah,hos11292373,2.0,2.0,70.0,70.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,bagus,timur,1.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos11287342/#qid~aeb345f5-d0dd-46bf-8173-9872e4274ee2,1440000000.0,Rumah 2 lantai di Pusat Kota,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Track Lari,  Kolam Renang, Kitchen Set,  Taman,  CCTV, Taman, Wastafel, Jogging Track, CCTV,  Keamanan, Lapangan Basket",rumah,hos11287342,2.0,2.0,55.0,60.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,0.0,2.0,,,baru,,0.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos11218993/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,764000000.0,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV",rumah,hos11218993,3.0,3.0,78.0,83.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11218764/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,1200000000.0,Dijual Rumah 2lantai bisa Kpr di bekasi kota perumnas 3,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Tempat Jemuran,  Ac,  Mesin Cuci, Track Lari,  AC,  Taman,  CCTV, Kulkas, Wastafel, Jogging Track,  Masjid, Keamanan,  Kitchen Set",rumah,hos11218764,,2.0,120.0,90.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,1.0,2021.0,baru,selatan,0.0,furnished
https://www.rumah123.com/properti/bekasi/hos11149037/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,764000000.0,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127,"Track Lari,  One Gate System, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Taman,  Playground, CCTV",rumah,hos11149037,3.0,3.0,78.0,83.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11144873/#qid~445a831c-1cd7-413b-876a-32d1d5e0c013,495000000.0,Rumah sudah SHM Baru siap huni termurah di Bekasi,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127," Jalur Telepon,  Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam, Kolam Renang,  Taman,  CCTV, Ac, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan",rumah,hos11144873,2.0,1.0,86.0,45.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,barat laut,1.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos11086821/#qid~31b9fe7a-0a69-4fc9-a8a4-43ab4e9a6769,1500000000.0,Rumah 2 Lantai sudah SHM termurah di Bekasi,"Bekasi, Bekasi",Bekasi, Bekasi,-6.2849775,106.970127," Jalur Telepon,  Ac,  Kolam Renang,  Taman, Jogging Track,  Masjid, CCTV,  Keamanan",rumah,hos11086821,4.0,3.0,100.0,136.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,0.0,2022.0,baru,selatan,2.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos10803704/#qid~213b5619-a399-47b3-bfcf-faaef6b542d5,300000000.0,Rumah exclusive fasilitas smart home,"Setu, Bekasi",Setu, Bekasi,-6.358777,107.0348331," Jogging Track, Taman,  Masjid, CCTV,  Keamanan",rumah,hos10803704,2.0,1.0,60.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11144498/#qid~f9b697ad-ef6f-408c-81ae-ab822352c42a,365000000.0,Bumi Pandawa Sejahtera Bekasi,"Setu, Bekasi",Setu, Bekasi,-6.358777,107.0348331,"CCTV, Keamanan, Keamanan 24 jam",rumah,hos11144498,2.0,1.0,60.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,,,baru,,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11215517/#qid~748f5d2d-8d3a-4a4e-a1b4-37c7be7ffc25,350000000.0,Rumah Siap Huni Strategis di Setu Bekasi,"Setu, Bekasi",Setu, Bekasi,-6.358777,107.0348331,"Tempat Jemuran,  Jogging Track, Lapangan Bola, Track Lari, Keamanan 24 jam, Kulkas, Taman,  Playground, One Gate System, Keamanan",rumah,hos11215517,2.0,1.0,60.0,38.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,1.0,1.0,0.0,2022.0,baru,selatan,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11215436/#qid~1807f915-9393-4e9c-a6d6-eb3d73117a15,351000000.0,Rumah Baru Siap Huni 1 lantai di dekat Terminal Cileungsi Bogor,"Setu, Bekasi",Setu, Bekasi,-6.358777,107.0348331,"Tempat Jemuran, Lapangan Bola, Keamanan 24 jam, One Gate System, Keamanan",rumah,hos11215436,2.0,1.0,60.0,38.0,1.0,hgb - hak guna bangunan,1300 mah,0.0,0.0,1.0,2.0,2020.0,baru,utara,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11364317/#qid~102dd174-b924-42ce-b3fe-73c9c0ffa96f,393000000.0,Cluster Exclusive dengan Smart Home System,"Setu, Bekasi",Setu, Bekasi,-6.358777,107.0348331,"Masjid, Playground, Track Lari, Jogging Track",rumah,hos11364317,2.0,1.0,60.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,bagus,selatan,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11289497/#qid~d9d1e4a0-1e08-42a1-922b-990a3f0b89de,392000000.0,Cluster siap huni minimalis modern,"Setu, Bekasi",Setu, Bekasi,-6.358777,107.0348331,Tempat Jemuran,rumah,hos11289497,2.0,1.0,72.0,36.0,1.0,hgb - hak guna bangunan,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,utara,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11219736/#qid~a97b634a-8510-4d01-966d-4ba5d66e1e36,440000000.0,Rumah Kondisi Baru Dikomplek Cluster Tengah Kota Bekasi Tepatnya Dicimuning Bekasi Timur Rumah Idaman Dibekasi Ini Harga Murah Dgn Kualitas Bagus,"Setu, Bekasi",Setu, Bekasi,-6.358777,107.0348331,"Tempat Jemuran,  Akses Parkir,  One Gate System, Masjid, Kitchen Set, Keamanan 24 jam, Wastafel, Jalur Telepon",rumah,hos11219736,2.0,1.0,66.0,36.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,1.0,2021.0,baru,timur,1.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos11215454/#qid~ee9118a7-5265-4b6f-b743-aa69fc748abc,351000000.0,Rumah Baru 1 Lantai Kawasan Cileungsi dekat Obyek wisata Mekarsari Jawa Barat,"Setu, Bekasi",Setu, Bekasi,-6.358777,107.0348331,"Tempat Jemuran, Lapangan Bola, Keamanan",rumah,hos11215454,2.0,1.0,60.0,38.0,1.0,hgb - hak guna bangunan,1300 mah,0.0,0.0,1.0,2.0,2020.0,baru,utara,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11087872/#qid~1a013258-0be6-4013-a6e8-adba609f2e56,401000000.0,Rumah Cluster One Gate Sistem Minimalis Cibening Setu Bekasi,"Setu, Bekasi",Setu, Bekasi,-6.358777,107.0348331," Jogging Track, Taman,  Masjid, Jalur Telepon,  Keamanan",rumah,hos11087872,2.0,1.0,66.0,38.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,utara,0.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos11358675/#qid~213b5619-a399-47b3-bfcf-faaef6b542d5,1990000000.0,"Asera One Harapan Indah termurah
Beli harga tanah bonus bangunan","Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Jalur Telepon, Taman",rumah,hos11358675,4.0,4.0,160.0,216.0,0.0,shm - sertifikat hak milik,4400 mah,1.0,0.0,2.0,5.0,2017.0,bagus,,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos10157535/#qid~d0438ee0-b5a8-4689-9b29-0965c8765b83,1150000000.0,cepat rumah termurah siap huni di ifolia harapan indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Ac, Taman, AC,  Masjid,  Keamanan",rumah,hos10157535,3.0,2.0,126.0,126.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,7.0,2015.0,bagus sekali,utara,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos10535625/#qid~05fa4e43-e888-4337-b04f-718e6b5a7975,3200000000.0,cepat rumah hook mewah  termurah di bulevar hijau harapan indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839," Jogging Track,  Kolam Renang, Ac, Taman,  Masjid,  Keamanan",rumah,hos10535625,5.0,4.0,376.0,700.0,2.0,,3300 mah,1.0,1.0,2.0,7.0,2015.0,bagus,utara,2.0,furnished
https://www.rumah123.com/properti/bekasi/hos10668954/#qid~05fa4e43-e888-4337-b04f-718e6b5a7975,950000000.0,Rumah Dekat Harapan Indah Harga All In Siap Kpr Di Telaga Mas,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Keamanan, Taman",rumah,hos10668954,3.0,2.0,66.0,87.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,,,bagus,,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos9802787/#qid~f9b697ad-ef6f-408c-81ae-ab822352c42a,1500000000.0,Rumah Brand New 2 lantai 7x18 126m type 2KT cluster Adara HI Harapan Indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Keamanan, Taman",rumah,hos9802787,2.0,2.0,126.0,80.0,0.0,hgb - hak guna bangunan,2200 mah,1.0,1.0,2.0,,,bagus,,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos10830951/#qid~f9b697ad-ef6f-408c-81ae-ab822352c42a,1250000000.0,Rumah 2 Lantai Bisa Kpr di Cluster Lavesh Harapan Indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,Keamanan,rumah,hos10830951,2.0,2.0,84.0,56.0,1.0,"lainnya (ppjb,girik,adat,dll)",2200 mah,0.0,0.0,2.0,,,baru,,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11119901/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93,1200000000.0,Rumah 2 Lantai Sudah Renovasi SHM di Harapan Indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Kitchen Set, Jalur Telepon, Keamanan 24 jam",rumah,hos11119901,5.0,3.0,152.0,200.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,,,sudah renovasi,,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos10550045/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93,3200000000.0,Cepat Rumah Mewah Hook di Boulevar Hijau Harapan Indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Keamanan, Taman",rumah,hos10550045,5.0,5.0,376.0,700.0,3.0,hgb - hak guna bangunan,3300 mah,0.0,0.0,2.0,,,bagus sekali,,2.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos11269800/#qid~1807f915-9393-4e9c-a6d6-eb3d73117a15,850000000.0,Rumah Murah Siap Huni Lepas Cepat Cluster Ifolia Harapan Indah,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Track Lari,  One Gate System, Akses Parkir, Keamanan 24 jam,  Taman, Wastafel, AC",rumah,hos11269800,2.0,1.0,90.0,60.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,1.0,12.0,2010.0,bagus,utara,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11178392/#qid~35c27ac2-b166-4762-83af-d2178576ef1b,1280000000.0,Rumah Klasik Kondisi Menarik Harga Asik di Harapan Indah 13038 Dv,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Masjid, Keamanan 24 jam",rumah,hos11178392,3.0,2.0,139.0,120.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,bagus,,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos10162320/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,895000000.0,Rumah Baru Lokasi Pinggir Jalan Harga Termurah di Harapan Indah,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839," Jogging Track, Masjid, Taman,  Keamanan",rumah,hos10162320,3.0,3.0,58.0,90.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,,1.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos9538314/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,1450000000.0,Segera Miliki Rumah Mewah Harga Termurah harapan Indah,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Lapangan Bola, Track Lari, Masjid, Keamanan 24 jam,  Taman, Keamanan",rumah,hos9538314,4.0,3.0,131.0,225.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,0.0,2.0,2.0,2020.0,bagus,,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos10809993/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,1300000000.0,Rumah Murah Renov Lepas Cepat Cluster Aralia Harapan Indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839," Keamanan,  Taman, Jogging Track, AC",rumah,hos10809993,2.0,1.0,126.0,90.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,1.0,12.0,2010.0,bagus,utara,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos10543205/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,690000000.0,Rumah Murah Jarang Ada Lepas Cepat Dan Bu Duta Bumi Harapan Indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,Keamanan,rumah,hos10543205,2.0,2.0,90.0,60.0,1.0,shm - sertifikat hak milik,1300 mah,1.0,0.0,1.0,16.0,2006.0,bagus,utara,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11369099/#qid~a66a9a0c-074f-4353-9af4-c1172246995f,950000000.0,Rumah Cluster Ifolia Harapan Indah Harganya Berkah 13027 Ds,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Taman,  One Gate System, Keamanan 24 jam",rumah,hos11369099,2.0,1.0,90.0,120.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,,,bagus,,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11368804/#qid~88644097-6006-48f0-a43a-aae9622d73e1,1350000000.0,Rumah Gaya Keren Bertingkat di Duta Bumi Harga Memikat 72498 Er,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,Keamanan 24 jam,rumah,hos11368804,4.0,3.0,90.0,160.0,1.0,shm - sertifikat hak milik,4400 mah,0.0,0.0,2.0,,,bagus,,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11368401/#qid~ed76d321-3dd1-4870-bf5c-1d4846a1840f,1000000000.0,"Rumah Hook Kondisi Rapi Dekat Harapan Indah, Duta Bumi 72497 Er","Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839," AC, Masjid, Kitchen Set, Keamanan 24 jam, Pemanas Air, Taman",rumah,hos11368401,3.0,2.0,138.0,120.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,bagus,,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11368363/#qid~ed76d321-3dd1-4870-bf5c-1d4846a1840f,2850000000.0,Rumah Harapan Indah Cluster Asera One East,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Track Lari, Keamanan 24 jam, Taman, Wastafel",rumah,hos11368363,3.0,3.0,160.0,216.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,3.0,5.0,2017.0,sudah renovasi,selatan,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11359638/#qid~73f0cd38-e13d-4d1b-9cd1-53819865449b,1150000000.0,Rumah Baru siap Huni di Cluster Balsa Harapan Indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Taman, Jogging Track,  Keamanan",rumah,hos11359638,3.0,2.0,78.0,52.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,,utara,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11363992/#qid~042f073e-89d3-439f-870c-b43066ca0ef4,342000000.0,"Rumah cantik di Bekasi,Cibitung,DP 0%,1JT ALL-IN,FREE SURAT²DP0%","Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran,  Taman,  CCTV, Taman, Ac, Wastafel, AC, CCTV,  Keamanan",rumah,hos11363992,2.0,1.0,36.0,63.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,selatan,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11363719/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,327000000.0,"Rumah Cantik di Bekasi Dekat StBekasi,DP 0%CUMA 1JT ALL-IN,READY","Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran,  Ac,  CCTV, Taman, Wastafel, AC, Keamanan",rumah,hos11363719,2.0,1.0,36.0,60.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,1.0,0.0,2022.0,baru,timur,1.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11295104/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,975000000.0,Diju Cepat Rumah Cluster Aralia Harapan Indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam, Kolam Renang,  Taman, Taman,  Masjid,  Keamanan",rumah,hos11295104,2.0,1.0,90.0,70.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,1.0,7.0,2015.0,bagus,selatan,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11295021/#qid~0515ae10-0a37-4f46-bbc2-d8563f878be0,975000000.0,"Rumah di Cluster ifolia harapan indah, Harapan Indah","Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran,  Jogging Track, Track Lari,  One Gate System, Keamanan 24 jam, Taman,  Playground, Keamanan",rumah,hos11295021,3.0,2.0,90.0,70.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,1.0,,,bagus,,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11294708/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,1370000000.0,"Jual Rumah di Cluster Harmoni, Harapan Indah","Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran, Track Lari,  One Gate System,  AC, Kitchen Set, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV,  Playground, Wastafel, Jalur Telepon",rumah,hos11294708,4.0,3.0,105.0,100.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,7.0,2015.0,bagus,,0.0,semi furnished
https://www.rumah123.com/properti/bekasi/hos11294636/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,1370000000.0,"Rumah di Cluster harmoni harapan indah, Harapan Indah","Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,"Tempat Jemuran,  Jogging Track, Track Lari,  One Gate System, Keamanan 24 jam, Taman,  Playground, Keamanan",rumah,hos11294636,4.0,3.0,105.0,100.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,,,bagus,,0.0,unfurnished
https://www.rumah123.com/properti/bekasi/hos11293805/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,2150000000.0,Di Jual Rumah di Cluster Asera Harapan Indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,AC,rumah,hos11293805,3.0,3.0,144.0,157.0,0.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,2.0,,,,,0.0,
https://www.rumah123.com/properti/bekasi/hos11294055/#qid~5c468ddd-be33-4f99-a6de-518003fecfff,2150000000.0,Di Jual Rumah Siap Huni di Cluster Asera Harapan Indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,AC,rumah,hos11294055,3.0,3.0,144.0,157.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,,,,,0.0,
https://www.rumah123.com/properti/bekasi/hos11293977/#qid~5c468ddd-be33-4f99-a6de-518003fecfff,2150000000.0,Di Jual Rumah Siap Huni di Cluster Asera Harapan Indah Bekasi,"Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,AC,rumah,hos11293977,3.0,3.0,144.0,157.0,0.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,,,,,0.0,
https://www.rumah123.com/properti/bekasi/hos11293941/#qid~5c468ddd-be33-4f99-a6de-518003fecfff,1200000000.0,"Dijual Rumah Harga Ekonomis Murah Di Cluster Taman Sari, Bekasi","Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,Keamanan 24 jam,rumah,hos11293941,3.0,2.0,126.0,94.0,0.0,hgb - hak guna bangunan,1300 mah,0.0,0.0,1.0,,,,,0.0,
